日期,锻炼名称,时长,运动名称,设置顺序,重量,次,距离,秒,备注,锻炼备注,RPE
2020-12-29 01:39:22,"2.Pull+Legs",1小时26分钟,"Lying Leg Curl (Machine)",3,90.3895274957998,8,0,0,,,
2020-12-29 01:39:22,"2.Pull+Legs",1小时26分钟,"Reverse Fly (Machine)",1,110.23113109243879,15,0,0,"",,
2020-12-29 01:39:22,"2.Pull+Legs",1小时26分钟,"Reverse Fly (Machine)",2,110.23113109243879,12,0,0,,,
2020-12-29 01:39:22,"2.Pull+Legs",1小时26分钟,"Bicep Curl (Dumbbell)",1,26.455471462185308,12,0,0,"",,
2020-12-29 01:39:22,"2.Pull+Legs",1小时26分钟,"Bicep Curl (Dumbbell)",2,26.455471462185308,8,0,0,,,
2020-12-31 03:21:01,"3.Push",1小时23分钟,"Bench Press (Barbell)",1,44.09245243697551,8,0,0,"4x10","星期一",
2020-12-31 03:21:01,"3.Push",1小时23分钟,"Bench Press (Barbell)",2,110.23113109243879,8,0,0,,,
2020-12-31 03:21:01,"3.Push",1小时23分钟,"Bench Press (Barbell)",3,154.3235835294143,5,0,0,,,
2020-12-31 03:21:01,"3.Push",1小时23分钟,"Bench Press (Barbell)",4,176.36980974790205,9,0,0,,,
2020-12-31 03:21:01,"3.Push",1小时23分钟,"Bench Press (Barbell)",5,176.36980974790205,8,0,0,,,
2020-12-31 03:21:01,"3.Push",1小时23分钟,"Bench Press (Barbell)",6,176.36980974790205,6,0,0,,,
2020-12-31 03:21:01,"3.Push",1小时23分钟,"Chest Fly",1,130.07273468907778,12,0,0,"3x12",,
2020-12-31 03:21:01,"3.Push",1小时23分钟,"Chest Fly",2,130.07273468907778,12,0,0,,,
2020-12-31 03:21:01,"3.Push",1小时23分钟,"Chest Fly",3,130.07273468907778,9,0,0,,,
2020-12-31 03:21:01,"3.Push",1小时23分钟,"Overhead Press (Dumbbell)",1,48.50169768067307,11,0,0,"",,
2020-12-31 03:21:01,"3.Push",1小时23分钟,"Overhead Press (Dumbbell)",2,48.50169768067307,8,0,0,,,
2020-12-31 03:21:01,"3.Push",1小时23分钟,"Overhead Press (Dumbbell)",3,48.50169768067307,8,0,0,,,
2020-12-31 03:21:01,"3.Push",1小时23分钟,"Lateral Raise (Dumbbell)",1,26.455471462185308,14,0,0,"3x15",,
2020-12-31 03:21:01,"3.Push",1小时23分钟,"Lateral Raise (Dumbbell)",2,26.455471462185308,14,0,0,,,
2020-12-31 03:21:01,"3.Push",1小时23分钟,"Lateral Raise (Dumbbell)",3,26.455471462185308,14,0,0,,,
2020-12-31 03:21:01,"3.Push",1小时23分钟,"Chest Press (Machine)",1,198.4160359663898,10,0,0,"2x10",,
2020-12-31 03:21:01,"3.Push",1小时23分钟,"Chest Press (Machine)",2,198.4160359663898,7,0,0,,,
2020-12-31 03:21:01,"3.Push",1小时23分钟,"Triceps Extension",1,74.95716914285838,10,0,0,"",,
2020-12-31 03:21:01,"3.Push",1小时23分钟,"Triceps Extension",2,74.95716914285838,8,0,0,,,
2021-01-04 01:16:00,"1.Push",1小时23分钟,"Bench Press (Barbell)",1,44.09245243697551,5,0,0,"","星期五",
2021-01-04 01:16:00,"1.Push",1小时23分钟,"Bench Press (Barbell)",2,110.23113109243879,5,0,0,,,
2021-01-04 01:16:00,"1.Push",1小时23分钟,"Bench Press (Barbell)",3,176.36980974790205,3,0,0,,,
2021-01-04 01:16:00,"1.Push",1小时23分钟,"Bench Press (Barbell)",4,198.4160359663898,5,0,0,,,
2021-01-04 01:16:00,"1.Push",1小时23分钟,"Bench Press (Barbell)",5,198.4160359663898,5,0,0,,,
2021-01-04 01:16:00,"1.Push",1小时23分钟,"Bench Press (Barbell)",6,198.4160359663898,5,0,0,,,
2021-01-04 01:16:00,"1.Push",1小时23分钟,"Bench Press (Barbell)",7,198.4160359663898,4,0,0,,,
2021-01-04 01:16:00,"1.Push",1小时23分钟,"Chest Fly",1,130.07273468907778,12,0,0,"",,
2021-01-04 01:16:00,"1.Push",1小时23分钟,"Chest Fly",2,130.07273468907778,12,0,0,,,
2021-01-04 01:16:00,"1.Push",1小时23分钟,"Chest Fly",3,130.07273468907778,11,0,0,,,
2021-01-04 01:16:00,"1.Push",1小时23分钟,"Overhead Press (Barbell)",1,121.25424420168267,5,0,0,"",,
2021-01-04 01:16:00,"1.Push",1小时23分钟,"Overhead Press (Barbell)",2,121.25424420168267,5,0,0,,,
2021-01-04 01:16:00,"1.Push",1小时23分钟,"Overhead Press (Barbell)",3,121.25424420168267,5,0,0,,,
2021-01-04 01:16:00,"1.Push",1小时23分钟,"Overhead Press (Barbell)",4,121.25424420168267,4,0,0,,,
2021-01-04 01:16:00,"1.Push",1小时23分钟,"Lateral Raise (Dumbbell)",1,26.455471462185308,15,0,0,"",,
2021-01-04 01:16:00,"1.Push",1小时23分钟,"Lateral Raise (Dumbbell)",2,26.455471462185308,14,0,0,,,
2021-01-04 01:16:00,"1.Push",1小时23分钟,"Lateral Raise (Dumbbell)",3,26.455471462185308,14,0,0,,,
2021-01-04 01:16:00,"1.Push",1小时23分钟,"Lateral Raise (Dumbbell)",4,17.636980974790205,15,0,0,,,
2021-01-04 01:16:00,"1.Push",1小时23分钟,"Chest Press (Machine)",1,198.4160359663898,9,0,0,"",,
2021-01-04 01:16:00,"1.Push",1小时23分钟,"Chest Press (Machine)",2,198.4160359663898,9,0,0,,,
2021-01-05 01:30:03,"2.Pull+Legs",1小时23分钟,"Chin Up",1,44.09245243697551,5,0,0,"","周六",
2021-01-05 01:30:03,"2.Pull+Legs",1小时23分钟,"Chin Up",2,44.09245243697551,5,0,0,,,
2021-01-05 01:30:03,"2.Pull+Legs",1小时23分钟,"Chin Up",3,44.09245243697551,5,0,0,,,
2021-01-05 01:30:03,"2.Pull+Legs",1小时23分钟,"Chin Up",4,44.09245243697551,3,0,0,,,
2021-01-05 01:30:03,"2.Pull+Legs",1小时23分钟,"T Bar Row",1,110.23113109243879,9,0,0,"",,
2021-01-05 01:30:03,"2.Pull+Legs",1小时23分钟,"T Bar Row",2,110.23113109243879,9,0,0,,,
2021-01-05 01:30:03,"2.Pull+Legs",1小时23分钟,"T Bar Row",3,110.23113109243879,8,0,0,,,
2021-01-05 01:30:03,"2.Pull+Legs",1小时23分钟,"Lat Pulldown (Single Arm)",1,99.2080179831949,12,0,0,"",,
2021-01-05 01:30:03,"2.Pull+Legs",1小时23分钟,"Lat Pulldown (Single Arm)",2,99.2080179831949,11,0,0,,,
2021-01-05 01:30:03,"2.Pull+Legs",1小时23分钟,"Lat Pulldown (Single Arm)",3,99.2080179831949,10,0,0,,,
2021-01-05 01:30:03,"2.Pull+Legs",1小时23分钟,"Leg Extension (Machine)",1,244.7131110252141,13,0,0,"",,
2021-01-05 01:30:03,"2.Pull+Legs",1小时23分钟,"Leg Extension (Machine)",2,244.7131110252141,13,0,0,,,
2021-01-05 01:30:03,"2.Pull+Legs",1小时23分钟,"Leg Extension (Machine)",3,244.7131110252141,13,0,0,,,
2021-01-05 01:30:03,"2.Pull+Legs",1小时23分钟,"Lying Leg Curl (Machine)",1,90.3895274957998,12,0,0,"",,
2021-01-05 01:30:03,"2.Pull+Legs",1小时23分钟,"Lying Leg Curl (Machine)",2,90.3895274957998,12,0,0,,,
2021-01-05 01:30:03,"2.Pull+Legs",1小时23分钟,"Lying Leg Curl (Machine)",3,90.3895274957998,8,0,0,,,
2021-01-05 01:30:03,"2.Pull+Legs",1小时23分钟,"Reverse Fly (Machine)",1,110.23113109243879,14,0,0,"",,
2021-01-05 01:30:03,"2.Pull+Legs",1小时23分钟,"Reverse Fly (Machine)",2,110.23113109243879,13,0,0,,,
2021-01-05 01:30:03,"2.Pull+Legs",1小时23分钟,"Bicep Curl (Dumbbell)",1,26.455471462185308,12,0,0,"",,
2021-01-05 01:30:03,"2.Pull+Legs",1小时23分钟,"Bicep Curl (Dumbbell)",2,26.455471462185308,12,0,0,,,
2021-01-07 01:46:29,"3.Push",1小时33分钟,"Bench Press (Barbell)",1,44.09245243697551,8,0,0,"4x10","星期一",
2021-01-07 01:46:29,"3.Push",1小时33分钟,"Bench Press (Barbell)",2,110.23113109243879,8,0,0,,,
2021-01-07 01:46:29,"3.Push",1小时33分钟,"Bench Press (Barbell)",3,154.3235835294143,5,0,0,,,
2021-01-07 01:46:29,"3.Push",1小时33分钟,"Bench Press (Barbell)",4,176.36980974790205,10,0,0,,,
2021-01-07 01:46:29,"3.Push",1小时33分钟,"Bench Press (Barbell)",5,176.36980974790205,8,0,0,,,
2021-01-07 01:46:29,"3.Push",1小时33分钟,"Bench Press (Barbell)",6,176.36980974790205,7,0,0,,,
2021-01-07 01:46:29,"3.Push",1小时33分钟,"Bench Press (Barbell)",7,176.36980974790205,7,0,0,,,
2021-01-07 01:46:29,"3.Push",1小时33分钟,"Chest Fly",1,130.07273468907778,12,0,0,"3x12",,
2021-01-07 01:46:29,"3.Push",1小时33分钟,"Chest Fly",2,130.07273468907778,12,0,0,,,
2021-01-07 01:46:29,"3.Push",1小时33分钟,"Chest Fly",3,130.07273468907778,11,0,0,,,
2021-01-07 01:46:29,"3.Push",1小时33分钟,"Overhead Press (Barbell)",1,121.25424420168267,6,0,0,"4x6\n后两组用史密斯",,
2021-01-07 01:46:29,"3.Push",1小时33分钟,"Overhead Press (Barbell)",2,121.25424420168267,5,0,0,,,
2021-01-07 01:46:29,"3.Push",1小时33分钟,"Overhead Press (Barbell)",3,132.27735731092653,5,0,0,,,
2021-01-07 01:46:29,"3.Push",1小时33分钟,"Overhead Press (Barbell)",4,132.27735731092653,5,0,0,,,
2021-01-07 01:46:29,"3.Push",1小时33分钟,"Lateral Raise (Dumbbell)",1,26.455471462185308,15,0,0,"3x15",,
2021-01-07 01:46:29,"3.Push",1小时33分钟,"Lateral Raise (Dumbbell)",2,26.455471462185308,15,0,0,,,
2021-01-07 01:46:29,"3.Push",1小时33分钟,"Lateral Raise (Dumbbell)",3,26.455471462185308,15,0,0,,,
2021-01-07 01:46:29,"3.Push",1小时33分钟,"Chest Press (Machine)",1,198.4160359663898,9,0,0,"2x10",,
2021-01-07 01:46:29,"3.Push",1小时33分钟,"Chest Press (Machine)",2,198.4160359663898,7,0,0,,,
2021-01-09 01:35:20,"4.Legs&Back",1小时24分钟,"Chin Up",1,0.0,11,0,0,"","星期四",
2021-01-09 01:35:20,"4.Legs&Back",1小时24分钟,"Chin Up",2,0.0,10,0,0,,,
2021-01-09 01:35:20,"4.Legs&Back",1小时24分钟,"Chin Up",3,0.0,8,0,0,,,
2021-01-09 01:35:20,"4.Legs&Back",1小时24分钟,"Chin Up",4,0,8,0,0,,,
2021-01-09 01:35:20,"4.Legs&Back",1小时24分钟,"T Bar Row",1,121.25424420168267,8,0,0,"",,
2021-01-09 01:35:20,"4.Legs&Back",1小时24分钟,"T Bar Row",2,121.25424420168267,8,0,0,,,
2021-01-09 01:35:20,"4.Legs&Back",1小时24分钟,"T Bar Row",3,121.25424420168267,7,0,0,,,
2021-01-09 01:35:20,"4.Legs&Back",1小时24分钟,"Leg Extension (Machine)",1,244.7131110252141,13,0,0,"",,
2021-01-09 01:35:20,"4.Legs&Back",1小时24分钟,"Leg Extension (Machine)",2,244.7131110252141,13,0,0,,,
2021-01-09 01:35:20,"4.Legs&Back",1小时24分钟,"Leg Extension (Machine)",3,244.7131110252141,13,0,0,,,
2021-01-09 01:35:20,"4.Legs&Back",1小时24分钟,"Lying Leg Curl (Machine)",1,90.3895274957998,12,0,0,"",,
2021-01-09 01:35:20,"4.Legs&Back",1小时24分钟,"Lying Leg Curl (Machine)",2,90.3895274957998,12,0,0,,,
2021-01-09 01:35:20,"4.Legs&Back",1小时24分钟,"Lying Leg Curl (Machine)",3,90.3895274957998,11,0,0,,,
2021-01-09 01:35:20,"4.Legs&Back",1小时24分钟,"Lat Pulldown (Cable)",1,99.2080179831949,12,0,0,"单手龙门架",,
2021-01-09 01:35:20,"4.Legs&Back",1小时24分钟,"Lat Pulldown (Cable)",2,99.2080179831949,12,0,0,,,
2021-01-09 01:35:20,"4.Legs&Back",1小时24分钟,"Lat Pulldown (Cable)",3,99.2080179831949,12,0,0,,,
2021-01-09 01:35:20,"4.Legs&Back",1小时24分钟,"Lat Pulldown (Machine)",1,176.36980974790205,12,0,0,"",,
2021-01-09 01:35:20,"4.Legs&Back",1小时24分钟,"Reverse Fly (Machine)",1,110.23113109243879,15,0,0,"",,
2021-01-09 01:35:20,"4.Legs&Back",1小时24分钟,"Reverse Fly (Machine)",2,110.23113109243879,14,0,0,,,
2021-01-09 01:35:20,"4.Legs&Back",1小时24分钟,"Bicep Curl (Barbell)",1,55.11556554621939,12,0,0,"",,
2021-01-09 01:35:20,"4.Legs&Back",1小时24分钟,"Bicep Curl (Barbell)",2,55.11556554621939,10,0,0,,,
2021-01-11 01:33:01,"1.Push",1小时30分钟,"Bench Press (Barbell)",1,44.09245243697551,5,0,0,"","星期五",
2021-01-11 01:33:01,"1.Push",1小时30分钟,"Bench Press (Barbell)",2,110.23113109243879,5,0,0,,,
2021-01-11 01:33:01,"1.Push",1小时30分钟,"Bench Press (Barbell)",3,176.36980974790205,3,0,0,,,
2021-01-11 01:33:01,"1.Push",1小时30分钟,"Bench Press (Barbell)",4,198.4160359663898,5,0,0,,,
2021-01-11 01:33:01,"1.Push",1小时30分钟,"Bench Press (Barbell)",5,198.4160359663898,5,0,0,,,
2021-01-11 01:33:01,"1.Push",1小时30分钟,"Bench Press (Barbell)",6,198.4160359663898,5,0,0,,,
2021-01-11 01:33:01,"1.Push",1小时30分钟,"Bench Press (Barbell)",7,198.4160359663898,4,0,0,,,
2021-01-11 01:33:01,"1.Push",1小时30分钟,"Chest Fly",1,130.07273468907778,12,0,0,"",,
2021-01-11 01:33:01,"1.Push",1小时30分钟,"Chest Fly",2,130.07273468907778,12,0,0,,,
2021-01-11 01:33:01,"1.Push",1小时30分钟,"Chest Fly",3,130.07273468907778,12,0,0,,,
2021-01-11 01:33:01,"1.Push",1小时30分钟,"Overhead Press (Barbell)",1,121.25424420168267,6,0,0,"最后一组固定器械",,
2021-01-11 01:33:01,"1.Push",1小时30分钟,"Overhead Press (Barbell)",2,121.25424420168267,6,0,0,,,
2021-01-11 01:33:01,"1.Push",1小时30分钟,"Overhead Press (Barbell)",3,121.25424420168267,4,0,0,,,
2021-01-11 01:33:01,"1.Push",1小时30分钟,"Overhead Press (Barbell)",4,88.18490487395103,12,0,0,,,
2021-01-11 01:33:01,"1.Push",1小时30分钟,"Lateral Raise (Dumbbell)",1,26.455471462185308,16,0,0,"",,
2021-01-11 01:33:01,"1.Push",1小时30分钟,"Lateral Raise (Dumbbell)",2,26.455471462185308,16,0,0,,,
2021-01-11 01:33:01,"1.Push",1小时30分钟,"Lateral Raise (Dumbbell)",3,26.455471462185308,16,0,0,,,
2021-01-11 01:33:01,"1.Push",1小时30分钟,"Lateral Raise (Dumbbell)",4,17.636980974790205,11,0,0,,,
2021-01-11 01:33:01,"1.Push",1小时30分钟,"Chest Press (Machine)",1,198.4160359663898,10,0,0,"",,
2021-01-11 01:33:01,"1.Push",1小时30分钟,"Chest Press (Machine)",2,198.4160359663898,9,0,0,,,
2021-01-11 01:33:01,"1.Push",1小时30分钟,"Triceps Pushdown (Cable - Straight Bar)",1,70.54792389916082,15,0,0,"",,
2021-01-11 01:33:01,"1.Push",1小时30分钟,"Triceps Pushdown (Cable - Straight Bar)",2,70.54792389916082,13,0,0,,,
2021-01-12 01:24:09,"2.Pull+Legs",1小时26分钟,"Chin Up",1,44.09245243697551,5,0,0,"","周六",
2021-01-12 01:24:09,"2.Pull+Legs",1小时26分钟,"Chin Up",2,44.09245243697551,5,0,0,,,
2021-01-12 01:24:09,"2.Pull+Legs",1小时26分钟,"Chin Up",3,44.09245243697551,5,0,0,,,
2021-01-12 01:24:09,"2.Pull+Legs",1小时26分钟,"Chin Up",4,44.09245243697551,4,0,0,,,
2021-01-12 01:24:09,"2.Pull+Legs",1小时26分钟,"T Bar Row",1,121.25424420168267,8,0,0,"",,
2021-01-12 01:24:09,"2.Pull+Legs",1小时26分钟,"T Bar Row",2,121.25424420168267,8,0,0,,,
2021-01-12 01:24:09,"2.Pull+Legs",1小时26分钟,"T Bar Row",3,121.25424420168267,8,0,0,,,
2021-01-12 01:24:09,"2.Pull+Legs",1小时26分钟,"Lat Pulldown (Single Arm)",1,110.23113109243879,12,0,0,"龙门架",,
2021-01-12 01:24:09,"2.Pull+Legs",1小时26分钟,"Lat Pulldown (Single Arm)",2,110.23113109243879,12,0,0,,,
2021-01-12 01:24:09,"2.Pull+Legs",1小时26分钟,"Lat Pulldown (Single Arm)",3,110.23113109243879,12,0,0,,,
2021-01-12 01:24:09,"2.Pull+Legs",1小时26分钟,"Leg Extension (Machine)",1,244.7131110252141,13,0,0,"",,
2021-01-12 01:24:09,"2.Pull+Legs",1小时26分钟,"Leg Extension (Machine)",2,244.7131110252141,13,0,0,,,
2021-01-12 01:24:09,"2.Pull+Legs",1小时26分钟,"Leg Extension (Machine)",3,244.7131110252141,13,0,0,,,
2021-01-12 01:24:09,"2.Pull+Legs",1小时26分钟,"Lying Leg Curl (Machine)",1,90.3895274957998,12,0,0,"",,
2021-01-12 01:24:09,"2.Pull+Legs",1小时26分钟,"Lying Leg Curl (Machine)",2,90.3895274957998,12,0,0,,,
2021-01-12 01:24:09,"2.Pull+Legs",1小时26分钟,"Lying Leg Curl (Machine)",3,90.3895274957998,12,0,0,,,
2021-01-12 01:24:09,"2.Pull+Legs",1小时26分钟,"Reverse Fly (Machine)",1,110.23113109243879,15,0,0,"",,
2021-01-12 01:24:09,"2.Pull+Legs",1小时26分钟,"Reverse Fly (Machine)",2,110.23113109243879,13,0,0,,,
2021-01-12 01:24:09,"2.Pull+Legs",1小时26分钟,"Bicep Curl (Dumbbell)",1,26.455471462185308,12,0,0,"",,
2021-01-12 01:24:09,"2.Pull+Legs",1小时26分钟,"Bicep Curl (Dumbbell)",2,26.455471462185308,10,0,0,,,
2021-01-14 02:16:21,"3.Push",1小时21分钟,"Bench Press (Barbell)",1,44.09245243697551,8,0,0,"4x10","星期一",
2021-01-14 02:16:21,"3.Push",1小时21分钟,"Bench Press (Barbell)",2,110.23113109243879,8,0,0,,,
2021-01-14 02:16:21,"3.Push",1小时21分钟,"Bench Press (Barbell)",3,154.3235835294143,5,0,0,,,
2021-01-14 02:16:21,"3.Push",1小时21分钟,"Bench Press (Barbell)",4,176.36980974790205,10,0,0,,,
2021-01-14 02:16:21,"3.Push",1小时21分钟,"Bench Press (Barbell)",5,176.36980974790205,8,0,0,,,
2021-01-14 02:16:21,"3.Push",1小时21分钟,"Bench Press (Barbell)",6,176.36980974790205,6,0,0,,,
2021-01-14 02:16:21,"3.Push",1小时21分钟,"Bench Press (Barbell)",7,176.36980974790205,6,0,0,,,
2021-01-14 02:16:21,"3.Push",1小时21分钟,"Chest Fly",1,130.07273468907778,12,0,0,"3x12",,
2021-01-14 02:16:21,"3.Push",1小时21分钟,"Chest Fly",2,130.07273468907778,11,0,0,,,
2021-01-14 02:16:21,"3.Push",1小时21分钟,"Chest Fly",3,130.07273468907778,10,0,0,,,
2021-01-14 02:16:21,"3.Push",1小时21分钟,"Overhead Press (Barbell)",1,121.25424420168267,5,0,0,"4x6\n最后2组固定器械（纯片重）",,
2021-01-14 02:16:21,"3.Push",1小时21分钟,"Overhead Press (Barbell)",2,121.25424420168267,5,0,0,,,
2021-01-14 02:16:21,"3.Push",1小时21分钟,"Overhead Press (Barbell)",3,110.23113109243879,8,0,0,,,
2021-01-14 02:16:21,"3.Push",1小时21分钟,"Overhead Press (Barbell)",4,110.23113109243879,7,0,0,,,
2021-01-14 02:16:21,"3.Push",1小时21分钟,"Lateral Raise (Dumbbell)",1,26.455471462185308,18,0,0,"3x15",,
2021-01-14 02:16:21,"3.Push",1小时21分钟,"Lateral Raise (Dumbbell)",2,26.455471462185308,16,0,0,,,
2021-01-14 02:16:21,"3.Push",1小时21分钟,"Lateral Raise (Dumbbell)",3,26.455471462185308,16,0,0,,,
2021-01-14 02:16:21,"3.Push",1小时21分钟,"Chest Press (Machine)",1,198.4160359663898,9,0,0,"2x10",,
2021-01-14 02:16:21,"3.Push",1小时21分钟,"Chest Press (Machine)",2,198.4160359663898,7,0,0,,,
2021-01-14 02:16:21,"3.Push",1小时21分钟,"Triceps Extension",1,66.13867865546327,12,0,0,"",,
2021-01-14 02:16:21,"3.Push",1小时21分钟,"Triceps Extension",2,74.95716914285838,10,0,0,,,
2021-01-16 01:54:51,"4.Legs&Back",1小时18分钟,"Chin Up",1,0.0,12,0,0,"","星期四",
2021-01-16 01:54:51,"4.Legs&Back",1小时18分钟,"Chin Up",2,0.0,11,0,0,,,
2021-01-16 01:54:51,"4.Legs&Back",1小时18分钟,"Chin Up",3,0.0,8,0,0,,,
2021-01-16 01:54:51,"4.Legs&Back",1小时18分钟,"Chin Up",4,0,7,0,0,,,
2021-01-16 01:54:51,"4.Legs&Back",1小时18分钟,"T Bar Row",1,121.25424420168267,8,0,0,"",,
2021-01-16 01:54:51,"4.Legs&Back",1小时18分钟,"T Bar Row",2,121.25424420168267,8,0,0,,,
2021-01-16 01:54:51,"4.Legs&Back",1小时18分钟,"T Bar Row",3,121.25424420168267,8,0,0,,,
2021-01-16 01:54:51,"4.Legs&Back",1小时18分钟,"Leg Extension (Machine)",1,244.7131110252141,13,0,0,"",,
2021-01-16 01:54:51,"4.Legs&Back",1小时18分钟,"Leg Extension (Machine)",2,244.7131110252141,13,0,0,,,
2021-01-16 01:54:51,"4.Legs&Back",1小时18分钟,"Leg Extension (Machine)",3,244.7131110252141,13,0,0,,,
2021-01-16 01:54:51,"4.Legs&Back",1小时18分钟,"Lying Leg Curl (Machine)",1,90.3895274957998,12,0,0,"",,
2021-01-16 01:54:51,"4.Legs&Back",1小时18分钟,"Lying Leg Curl (Machine)",2,90.3895274957998,12,0,0,,,
2021-01-16 01:54:51,"4.Legs&Back",1小时18分钟,"Lying Leg Curl (Machine)",3,90.3895274957998,11,0,0,,,
2021-01-16 01:54:51,"4.Legs&Back",1小时18分钟,"Lat Pulldown (Machine)",1,198.4160359663898,12,0,0,"",,
2021-01-16 01:54:51,"4.Legs&Back",1小时18分钟,"Lat Pulldown (Machine)",2,198.4160359663898,9,0,0,,,
2021-01-16 01:54:51,"4.Legs&Back",1小时18分钟,"Lat Pulldown (Machine)",3,198.4160359663898,9,0,0,,,
2021-01-16 01:54:51,"4.Legs&Back",1小时18分钟,"Reverse Fly (Machine)",1,110.23113109243879,15,0,0,"",,
2021-01-16 01:54:51,"4.Legs&Back",1小时18分钟,"Reverse Fly (Machine)",2,110.23113109243879,14,0,0,,,
2021-01-16 01:54:51,"4.Legs&Back",1小时18分钟,"Bicep Curl (Barbell)",1,55.11556554621939,12,0,0,"",,
2021-01-16 01:54:51,"4.Legs&Back",1小时18分钟,"Bicep Curl (Barbell)",2,55.11556554621939,11,0,0,,,
2021-01-19 00:35:07,"1.Push",1小时17分钟,"Bench Press (Barbell)",1,44.09245243697551,5,0,0,"","星期五",
2021-01-19 00:35:07,"1.Push",1小时17分钟,"Bench Press (Barbell)",2,110.23113109243879,5,0,0,,,
2021-01-19 00:35:07,"1.Push",1小时17分钟,"Bench Press (Barbell)",3,176.36980974790205,3,0,0,,,
2021-01-19 00:35:07,"1.Push",1小时17分钟,"Bench Press (Barbell)",4,198.4160359663898,5,0,0,,,
2021-01-19 00:35:07,"1.Push",1小时17分钟,"Bench Press (Barbell)",5,198.4160359663898,5,0,0,,,
2021-01-19 00:35:07,"1.Push",1小时17分钟,"Bench Press (Barbell)",6,198.4160359663898,5,0,0,,,
2021-01-19 00:35:07,"1.Push",1小时17分钟,"Bench Press (Barbell)",7,198.4160359663898,5,0,0,,,
2021-01-19 00:35:07,"1.Push",1小时17分钟,"Chest Fly",1,130.07273468907778,12,0,0,"",,
2021-01-19 00:35:07,"1.Push",1小时17分钟,"Chest Fly",2,130.07273468907778,12,0,0,,,
2021-01-19 00:35:07,"1.Push",1小时17分钟,"Chest Fly",3,130.07273468907778,10,0,0,,,
2021-01-19 00:35:07,"1.Push",1小时17分钟,"Overhead Press (Barbell)",1,110.23113109243879,10,0,0,"全部器械",,
2021-01-19 00:35:07,"1.Push",1小时17分钟,"Overhead Press (Barbell)",2,121.25424420168267,8,0,0,,,
2021-01-19 00:35:07,"1.Push",1小时17分钟,"Overhead Press (Barbell)",3,121.25424420168267,8,0,0,,,
2021-01-19 00:35:07,"1.Push",1小时17分钟,"Overhead Press (Barbell)",4,121.25424420168267,2,0,0,,,
2021-01-19 00:35:07,"1.Push",1小时17分钟,"Lateral Raise (Dumbbell)",1,26.455471462185308,16,0,0,"",,
2021-01-19 00:35:07,"1.Push",1小时17分钟,"Lateral Raise (Dumbbell)",2,26.455471462185308,18,0,0,,,
2021-01-19 00:35:07,"1.Push",1小时17分钟,"Lateral Raise (Dumbbell)",3,26.455471462185308,18,0,0,,,
2021-01-19 00:35:07,"1.Push",1小时17分钟,"Lateral Raise (Dumbbell)",4,17.636980974790205,12,0,0,,,
2021-01-19 00:35:07,"1.Push",1小时17分钟,"Chest Press (Machine)",1,198.4160359663898,9,0,0,"",,
2021-01-19 00:35:07,"1.Push",1小时17分钟,"Chest Press (Machine)",2,198.4160359663898,9,0,0,,,
2021-01-19 00:35:07,"1.Push",1小时17分钟,"Triceps Pushdown (Cable - Straight Bar)",1,70.54792389916082,15,0,0,"",,
2021-01-19 00:35:07,"1.Push",1小时17分钟,"Triceps Pushdown (Cable - Straight Bar)",2,70.54792389916082,13,0,0,,,
2021-01-20 01:26:51,"2.Pull+Legs",1小时50分钟,"Chin Up",1,44.09245243697551,5,0,0,"","周六",
2021-01-20 01:26:51,"2.Pull+Legs",1小时50分钟,"Chin Up",2,44.09245243697551,5,0,0,,,
2021-01-20 01:26:51,"2.Pull+Legs",1小时50分钟,"Chin Up",3,44.09245243697551,5,0,0,,,
2021-01-20 01:26:51,"2.Pull+Legs",1小时50分钟,"Chin Up",4,44.09245243697551,4,0,0,,,
2021-01-20 01:26:51,"2.Pull+Legs",1小时50分钟,"T Bar Row",1,121.25424420168267,8,0,0,"",,
2021-01-20 01:26:51,"2.Pull+Legs",1小时50分钟,"T Bar Row",2,121.25424420168267,8,0,0,,,
2021-01-20 01:26:51,"2.Pull+Legs",1小时50分钟,"T Bar Row",3,121.25424420168267,8,0,0,,,
2021-01-20 01:26:51,"2.Pull+Legs",1小时50分钟,"Lat Pulldown (Single Arm)",1,110.23113109243879,12,0,0,"龙门架",,
2021-01-20 01:26:51,"2.Pull+Legs",1小时50分钟,"Lat Pulldown (Single Arm)",2,110.23113109243879,12,0,0,,,
2021-01-20 01:26:51,"2.Pull+Legs",1小时50分钟,"Lat Pulldown (Single Arm)",3,110.23113109243879,12,0,0,,,
2021-01-20 01:26:51,"2.Pull+Legs",1小时50分钟,"Leg Extension (Machine)",1,244.7131110252141,13,0,0,"",,
2021-01-20 01:26:51,"2.Pull+Legs",1小时50分钟,"Leg Extension (Machine)",2,244.7131110252141,13,0,0,,,
2021-01-20 01:26:51,"2.Pull+Legs",1小时50分钟,"Leg Extension (Machine)",3,244.7131110252141,13,0,0,,,
2021-01-20 01:26:51,"2.Pull+Legs",1小时50分钟,"Lying Leg Curl (Machine)",1,90.3895274957998,12,0,0,"",,
2021-01-20 01:26:51,"2.Pull+Legs",1小时50分钟,"Lying Leg Curl (Machine)",2,90.3895274957998,12,0,0,,,
2021-01-20 01:26:51,"2.Pull+Legs",1小时50分钟,"Lying Leg Curl (Machine)",3,90.3895274957998,12,0,0,,,
2021-01-20 01:26:51,"2.Pull+Legs",1小时50分钟,"Reverse Fly (Machine)",1,110.23113109243879,16,0,0,"",,
